"id_analyse","nom_analyse","nom_prenom","nageur_sexe","competition_nom","mois_annee","distance_course","style_nage","round","temps_final","temps_reaction","temps_vol","temps_depart","DISTANCE_FIN_COULEE","LONGUEUR","TEMPS_FIN_COULEE","TEMPS_DE_PASSAGE"
"12919010","50 Dos Finale GFT 2021 NICE",GOBET Malika,f,GFT 2021 NICE,"2021-02","50",Dos,Finale,29.29,0.5,0.61,1.1099999999999999,"14","0","7","29.29"
"12919011","50 Dos Finale GFT 2021 NICE",MAHIEU Pauline,f,GFT 2021 NICE,"2021-02","50",Dos,Finale,29.01,0.5,0.54,1.04,"14.07","0","6.97","29.01"
"12919012","50 Dos Finale GFT 2021 NICE",HENIQUE Melanie,f,GFT 2021 NICE,"2021-02","50",Dos,Finale,28.36,0.5,0.71,1.21,"15.19","0","7.06","28.36"
"12919013","50 Dos Finale GFT 2021 NICE",MOLUH Mary Ambre,f,GFT 2021 NICE,"2021-02","50",Dos,Finale,28.59,0.5,0.58,1.08,"13.65","0","6.78","28.59"
"12919014","50 Dos Finale GFT 2021 NICE",DRAKOU Theodora,f,GFT 2021 NICE,"2021-02","50",Dos,Finale,28.72,0.5,0.59,1.0899999999999999,"13.56","0","6.61","28.72"
"12919015","50 Dos Finale GFT 2021 NICE",HOSSZU Katinka,f,GFT 2021 NICE,"2021-02","50",Dos,Finale,29.34,0.5,0.66,1.1600000000000001,"14.42","0","7","29.34"
"12919016","50 Dos Finale GFT 2021 NICE",CINI Mathilde,f,GFT 2021 NICE,"2021-02","50",Dos,Finale,29.47,0.5,0.64,1.1400000000000001,"14.96","0","7.03","29.47"
"12919017","100 Papillon Finale GFT 2021 NICE",DELMAS Lucie,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,61.08,0.6,0.89,1.49,"13.18;58.3","0;50","6;33.05","28.38;61.08"
"12919018","100 Papillon Finale GFT 2021 NICE",PETRONIO Aurora,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,61.76,0.6,0.91,1.51,"12.66;59.22","0;50","5.96;34.67","29.27;61.76"
"12919019","100 Papillon Finale GFT 2021 NICE",CARNEZ Oceane,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,61.66,0.6,0.81,1.4100000000000001,"10.57;56.11","0;50","5.06;32.81","29.3;61.66"
"12919020","100 Papillon Finale GFT 2021 NICE",RESSENCOURT Lilou,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,59.96,0.6,0.94,1.54,"9.97;57.38","0;50","4.72;32.35","28.15;59.96"
"12919021","100 Papillon Finale GFT 2021 NICE",NTOUNTOUNAKI Anna,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,57.86,0.6,0.88,1.48,"14.26;59.69","0;50","6.32;32.3","26.92;57.86"
"12919022","100 Papillon Finale GFT 2021 NICE",HOSSZU Katinka,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,61.44,0.6,0.92,1.52,"14.47;60.9","0;50","6.3;35.23","29.04;61.44"
"12919023","100 Papillon Finale GFT 2021 NICE",BROCKHAUS Marie,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,61.5,0.6,0.86,1.46,"11.81;56.92","0;50","5.6;32.97","28.94;61.5"
"12919024","100 Papillon Finale GFT 2021 NICE",TANIS Elise,f,GFT 2021 NICE,"2021-02","100",Papillon,Finale,62.32,0.6,0.83,1.43,"13.37;57.77","0;50","6.33;34.04","29.44;62.32"
"12919025","100 Dos Finale GFT 2021 NICE",BEDEL Paul Gabriel,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,56.05,0.5,0.72,1.22,"15.18;63.45","0;50","6.68;33.99","27.31;56.05"
"12919026","100 Dos Finale GFT 2021 NICE",ORANGE Maxence,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,54.47,0.5,0.66,1.1600000000000001,"14.84;62.84","0;50","6.51;32.69","26.82;54.47"
"12919027","100 Dos Finale GFT 2021 NICE",CHRISTOU Apostolos,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,53.99,0.5,0.63,1.13,"14.55;61.75","0;50","6.12;31.53","26.29;53.99"
"12919028","100 Dos Finale GFT 2021 NICE",NDOYE-BROUARD Yohann,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,53.6,0.5,0.59,1.0899999999999999,"15.34;61.7","0;50","6.5;31.52","26.5;53.6"
"12919029","100 Dos Finale GFT 2021 NICE",TOMAC Mewen,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,53.97,0.5,0.62,1.12,"14.41;63.49","0;50","6.1;32.67","26.52;53.97"
"12919030","100 Dos Finale GFT 2021 NICE",MITYUKOV Roman,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,54.22,0.5,0.59,1.0899999999999999,"14.06;60.64","0;50","6.12;31.18","26.39;54.22"
"12919031","100 Dos Finale GFT 2021 NICE",HUILLE Stanislas,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,54.97,0.5,0.65,1.15,"16.21;65.86","0;50","6.74;34.12","27.2;54.97"
"12919032","100 Dos Finale GFT 2021 NICE",MAKRYGIANNIS Evangelos,m,GFT 2021 NICE,"2021-02","100",Dos,Finale,55.97,0.5,0.6,1.1,"14.89;60.58","0;50","6.52;32.08","27.44;55.97"
"12919033","100 Dos Finale GFT 2021 NICE",EGOROVA Anna,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,62.72,0.5,0.56,1.06,"15.13;58.91","0;50","7.57;34.62","30.44;62.72"
"12919034","100 Dos Finale GFT 2021 NICE",MAHIEU Pauline,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,62.89,0.5,0.56,1.06,"14.12;59.03","0;50","7.03;34.73","30.56;62.89"
"12919035","100 Dos Finale GFT 2021 NICE",DRAKOU Theodora,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,62.85,0.5,0.64,1.1400000000000001,"13.95;59.26","0;50","6.93;34.74","29.94;62.85"
"12919036","100 Dos Finale GFT 2021 NICE",CINI Mathilde,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,62.06,0.5,0.66,1.1600000000000001,"14.03;63.02","0;50","6.66;36.82","30.46;62.06"
"12919037","100 Dos Finale GFT 2021 NICE",MOLUH Mary Ambre,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,62.0,0.5,0.58,1.08,"14.64;57.99","0;50","7.37;33.77","29.95;62"
"12919038","100 Dos Finale GFT 2021 NICE",NECTOUX Marine,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,64.07,0.5,0.51,1.01,"12.74;56.5","0;50","6.78;34.12","31.16;64.07"
"12919039","100 Dos Finale GFT 2021 NICE",PIGREE Analia,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,62.96,0.5,0.68,1.1800000000000002,"13.8;61.44","0;50","7.03;36.81","30.78;62.96"
"12919040","100 Dos Finale GFT 2021 NICE",TANIS Elise,f,GFT 2021 NICE,"2021-02","100",Dos,Finale,64.28,0.5,0.59,1.0899999999999999,"12.52;58.87","0;50","6.66;35.8","31.43;64.28"
"12919041","100 Nage Libre Finale GFT 2021 NICE",SALCHOW Josha,m,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,49.77,0.6,0.93,1.53,"11.53;56.85","0;50","4.32;26.46","23.97;49.77"
"12919042","100 Nage Libre Finale GFT 2021 NICE",LIESS Nils,m,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,50.1,0.6,0.97,1.5699999999999998,"12.72;57.48","0;50","5.18;27.03","24.03;50.1"
"12919043","100 Nage Libre Finale GFT 2021 NICE",CARTER Dylan,m,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,50.14,0.5,0.85,1.35,"14.78;61.6","0;50","5.47;28.91","24.16;50.14"
"12919044","100 Nage Libre Finale GFT 2021 NICE",CHRISTOU Apostolos,m,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,49.36,0.6,1.0,1.6,"14.68;60.78","0;50","5.56;28.41","23.85;49.36"
"12919045","100 Nage Libre Finale GFT 2021 NICE",MILAK Kristof,m,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,49.78,0.6,0.89,1.49,"13.33;61.81","0;50","5.11;29.31","24.4;49.78"
"12919046","100 Nage Libre Finale GFT 2021 NICE",MALLET Gregory,m,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,50.79,0.6,0.89,1.49,"9.06;56.5","0;50","3.6;26.6","24.16;50.79"
"12919047","100 Papillon Finale GFT 2021 NICE",GRANDJEAN Meven,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,54.15,0.6,0.85,1.45,"12.16;61.18","0;50","4.83;31.27","25.3;54.15"
"12919048","100 Papillon Finale GFT 2021 NICE",SYOUD Jaouad,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,53.67,0.6,0.91,1.51,"11.21;59.19","0;50","4.68;29.97","25.2;53.67"
"12919049","100 Papillon Finale GFT 2021 NICE",MARTON Richard,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,53.36,0.6,0.95,1.5499999999999998,"11.73;61.96","0;50","4.92;31.25","25.09;53.36"
"12919050","100 Papillon Finale GFT 2021 NICE",MILAK Kristof,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,52.21,0.6,0.86,1.46,"15.14;62.38","0;50","5.66;31.01","24.46;52.21"
"12919051","100 Papillon Finale GFT 2021 NICE",COMTE Serguei,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,54.3,0.6,1.0,1.6,"13.24;60.43","0;50","5.19;30.7","25.24;54.3"
"12919052","100 Papillon Finale GFT 2021 NICE",HUILLE Stanislas,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,53.82,0.6,0.87,1.47,"15.18;63.18","0;50","5.67;32.02","25.3;53.82"
"12919053","100 Papillon Finale GFT 2021 NICE",HEINTZ Philip,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,53.39,0.6,0.94,1.54,"13.84;62.31","0;50","5.39;31.38","24.93;53.39"
"12919054","100 Papillon Finale GFT 2021 NICE",BEROL Julien,m,GFT 2021 NICE,"2021-02","100",Papillon,Finale,54.88,0.6,0.97,1.5699999999999998,"11.09;59.72","0;50","4.76;31.13","25.96;54.88"
"12919055","100 Brasse Finale GFT 2021 NICE",BIDARD Clement,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,63.24,0.6,0.95,1.5499999999999998,"14.45;60.72","0;50","6.87;36.13","29.61;63.24"
"12919056","100 Brasse Finale GFT 2021 NICE",ZWETSLOOT Bram,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,64.17,0.6,1.0,1.6,"12.16;59.92","0;50","5.44;35.62","29.77;64.17"
"12919057","100 Brasse Finale GFT 2021 NICE",AITKACI Carl,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,62.12,0.6,0.97,1.5699999999999998,"13.65;60.64","0;50","6.18;35.37","29.21;62.12"
"12919058","100 Brasse Finale GFT 2021 NICE",KOCH Marco,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,61.29,0.6,0.88,1.48,"15.82;61.49","0;50","6.86;35.31","28.75;61.29"
"12919059","100 Brasse Finale GFT 2021 NICE",BUSSIERE Theo,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,61.47,0.6,0.96,1.56,"13.75;61.05","0;50","6.16;35.6","29.24;61.47"
"12919060","100 Brasse Finale GFT 2021 NICE",METZ Rosey,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,68.47,0.6,0.88,1.48,"11.76;59.58","0;50","5.96;38.33","32.38;68.47"
"12919061","100 Papillon Series GFT 2021 NICE",RESSENCOURT Lilou,f,GFT 2021 NICE,"2021-02","100",Papillon,Series,60.95,0.6,0.96,1.56,"11.12;58.18","0;50","5.22;33.02","28.15;60.95"
"12919062","100 Brasse Finale GFT 2021 NICE",SAINTON Marcus,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,63.58,0.6,0.97,1.5699999999999998,"13.69;59.3","0;50","6.39;35.23","29.94;63.58"
"12919063","100 Brasse Finale GFT 2021 NICE",KOUMA Sebastien,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,64.15,0.6,0.89,1.49,"14.38;60.22","0;50","6.52;35.76","29.92;64.15"
"12919064","100 Brasse Finale GFT 2021 NICE",VALOUR Julien,m,GFT 2021 NICE,"2021-02","100",Brasse,Finale,65.09,0.6,0.95,1.5499999999999998,"16.09;61.08","0;50","7.77;37.38","30.76;65.09"
"12919065","100 Brasse Finale GFT 2021 NICE",HERKLE Kim Emely,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,71.3,0.6,0.82,1.42,"11.97;59.01","0;50","6.32;39.5","33.67;71.3"
"12919066","100 Brasse Finale GFT 2021 NICE",DELMAS Justine,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,70.9,0.6,0.81,1.4100000000000001,"11.41;58.72","0;50","6.17;39.26","33.86;70.9"
"12919067","100 Brasse Finale GFT 2021 NICE",STEIGER Jessica,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,69.13,0.6,0.82,1.42,"13.57;58.51","0;50","7.03;37.66","32.59;69.13"
"12919068","100 Brasse Finale GFT 2021 NICE",MAMIE' Lisa,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,68.63,0.6,0.89,1.49,"11.51;58.99","0;50","5.91;38.21","32.52;68.63"
"12919069","100 Brasse Finale GFT 2021 NICE",LECLUYSE Fanny,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,69.42,0.6,0.89,1.49,"11.13;59.59","0;50","5.66;38.38","32.44;69.42"
"12919070","100 Brasse Finale GFT 2021 NICE",DEBERGHES Fanny,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,70.49,0.6,0.93,1.53,"12.87;60.15","0;50","6.87;40.23","33.64;70.49"
"12919071","100 Brasse Finale GFT 2021 NICE",DEVALUEZ Aureane,f,GFT 2021 NICE,"2021-02","100",Brasse,Finale,72.61,0.6,0.88,1.48,"10.87;58.28","0;50","5.9;40.03","34.64;72.61"
"12919072","100 Nage Libre Finale GFT 2021 NICE",DELNO Marjolein,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,56.5,0.6,0.86,1.46,"11.66;57.13","0;50","5.16;30.37","27.22;56.5"
"12919073","100 Nage Libre Finale GFT 2021 NICE",UGOLKOVA Maria,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,56.05,0.6,0.93,1.53,"12.5;58.79","0;50","5.45;31.15","27.06;56.05"
"12919074","100 Nage Libre Finale GFT 2021 NICE",MARTIN Anouchka,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,55.86,0.6,0.89,1.49,"10.47;56.21","0;50","4.74;29.93","27.05;55.86"
"12919075","100 Nage Libre Finale GFT 2021 NICE",BONNET Charlotte,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,54.32,0.6,0.84,1.44,"10.7;57","0;50","4.5;29.03","26.08;54.32"
"12919076","100 Nage Libre Finale GFT 2021 NICE",BLUME Pernille,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,54.44,0.6,0.99,1.5899999999999999,"12.6;57.19","0;50","5.41;29.22","26.02;54.44"
"12919077","100 Nage Libre Finale GFT 2021 NICE",GYURINOVICS Fanni,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,56.22,0.6,0.8,1.4,"9.26;54.87","0;50","4.13;29.02","26.79;56.22"
"12919078","100 Nage Libre Finale GFT 2021 NICE",VAN ROON Valerie,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,56.82,0.6,0.91,1.51,"10.42;55.99","0;50","4.62;30.23","27.48;56.82"
"12919079","100 Nage Libre Finale GFT 2021 NICE",VOGELMANN Zoe,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Finale,57.29,0.6,0.89,1.49,"9.81;54.23","0;50","4.42;29.47","27.7;57.29"
"12919080","100 Papillon Series GFT 2021 NICE",CARNEZ Oceane,f,GFT 2021 NICE,"2021-02","100",Papillon,Series,61.65,0.6,0.84,1.44,"9.11;56.41","0;50","4.48;33.27","29.33;61.65"
"12919081","100 Papillon Series GFT 2021 NICE",DELMAS Lucie,f,GFT 2021 NICE,"2021-02","100",Papillon,Series,62.04,0.6,0.88,1.48,"11.99;58.48","0;50","5.58;33.77","28.82;62.04"
"12919082","100 Dos Series GFT 2021 NICE",MAHIEU Pauline,f,GFT 2021 NICE,"2021-02","100",Dos,Series,63.74,0.5,0.56,1.06,"12.98;59.58","0;50","6.68;35.86","31.1;63.74"
"12919083","100 Dos Series GFT 2021 NICE",PIGREE Analia,f,GFT 2021 NICE,"2021-02","100",Dos,Series,64.03,0.5,0.63,1.13,"13.42;61.51","0;50","6.79;37.58","31.51;64.03"
"12919084","100 Dos Series GFT 2021 NICE",MOLUH Mary Ambre,f,GFT 2021 NICE,"2021-02","100",Dos,Series,62.7,0.5,0.61,1.1099999999999999,"13.21;58.22","0;50","6.72;33.82","29.98;62.7"
"12919085","100 Dos Series GFT 2021 NICE",NECTOUX Marine,f,GFT 2021 NICE,"2021-02","100",Dos,Series,63.65,0.5,0.51,1.01,"11.09;55.6","0;50","6.01;34.02","31.46;63.65"
"12919086","100 Dos Series GFT 2021 NICE",CINI Mathilde,f,GFT 2021 NICE,"2021-02","100",Dos,Series,62.1,0.5,0.65,1.15,"15;62.07","0;50","7.14;36.18","30.09;62.1"
"12919087","50 Brasse Series GFT 2021 NICE",SAINTON Marcus,m,GFT 2021 NICE,"2021-02","50",Brasse,Series,29.0,0.6,0.97,1.5699999999999998,"12.48","0","5.8","29"
"12919088","100 Dos Series GFT 2021 NICE",BEDEL Paul Gabriel,m,GFT 2021 NICE,"2021-02","100",Dos,Series,55.68,0.5,0.73,1.23,"14.63;62.27","0;50","6.38;32.93","27.11;55.68"
"12919089","100 Dos Series GFT 2021 NICE",ORANGE Maxence,m,GFT 2021 NICE,"2021-02","100",Dos,Series,55.17,0.5,0.62,1.12,"14.59;61.59","0;50","6.43;32.5","27.23;55.17"
"12919090","100 Dos Series GFT 2021 NICE",TOMAC Mewen,m,GFT 2021 NICE,"2021-02","100",Dos,Series,54.73,0.5,0.64,1.1400000000000001,"14.17;62.27","0;50","5.97;32.24","26.63;54.73"
"12919091","100 Dos Series GFT 2021 NICE",NDOYE-BROUARD Yohann,m,GFT 2021 NICE,"2021-02","100",Dos,Series,53.88,0.5,0.56,1.06,"14.7;61.46","0;50","6.32;31.77","26.6;53.88"
"12919092","100 Dos Series GFT 2021 NICE",HUILLE Stanislas,m,GFT 2021 NICE,"2021-02","100",Dos,Series,55.19,0.5,0.64,1.1400000000000001,"14.9;64.91","0;50","6.14;33.9","27.4;55.19"
"12919093","50 Dos Series GFT 2021 NICE",HUILLE Stanislas,m,GFT 2021 NICE,"2021-02","50",Dos,Series,25.71,0.5,0.65,1.15,"15.71","0","6.49","25.71"
"12919094","50 Dos Series GFT 2021 NICE",ORANGE Maxence,m,GFT 2021 NICE,"2021-02","50",Dos,Series,25.91,0.5,0.62,1.12,"14.04","0","6.11","25.91"
"12919095","50 Dos Series GFT 2021 NICE",TOMAC Mewen,m,GFT 2021 NICE,"2021-02","50",Dos,Series,25.29,0.5,0.6,1.1,"14.64","0","6.18","25.29"
"12919096","50 Dos Series GFT 2021 NICE",NDOYE-BROUARD Yohann,m,GFT 2021 NICE,"2021-02","50",Dos,Series,25.41,0.5,0.58,1.08,"14.39","0","6.1","25.41"
"12919097","50 Papillon Series GFT 2021 NICE",BOUSQUIN Lena,f,GFT 2021 NICE,"2021-02","50",Papillon,Series,27.15,0.6,0.88,1.48,"10.27","0","4.65","27.15"
"12919098","50 Papillon Series GFT 2021 NICE",BOISRENOULT Emilie,f,GFT 2021 NICE,"2021-02","50",Papillon,Series,27.57,0.6,0.94,1.54,"12.53","0","5.64","27.57"
"12919099","50 Papillon Series GFT 2021 NICE",PIGREE Analia,f,GFT 2021 NICE,"2021-02","50",Papillon,Series,27.64,0.6,0.91,1.51,"12.68","0","6.02","27.64"
"12919100","50 Papillon Series GFT 2021 NICE",DELMAS Lucie,f,GFT 2021 NICE,"2021-02","50",Papillon,Series,27.42,0.6,0.9,1.5,"12.4","0","5.53","27.42"
"12919101","50 Papillon Series GFT 2021 NICE",NDOYE-BROUARD Maty,f,GFT 2021 NICE,"2021-02","50",Papillon,Series,27.37,0.6,0.87,1.47,"12.27","0","5.43","27.37"
"12919102","50 Nage Libre Series GFT 2021 NICE",IVIC Yoni,m,GFT 2021 NICE,"2021-02","50",Nage Libre,Series,23.09,0.6,0.93,1.53,"14.32","0","5.49","23.09"
"12919103","50 Nage Libre Series GFT 2021 NICE",BEROL Julien,m,GFT 2021 NICE,"2021-02","50",Nage Libre,Series,23.24,0.6,0.91,1.51,"9.87","0","3.94","23.24"
"12919104","50 Nage Libre Series GFT 2021 NICE",MANAUDOU Florent,m,GFT 2021 NICE,"2021-02","50",Nage Libre,Series,22.55,0.6,1.0,1.6,"13.17","0","4.82","22.55"
"12919105","50 Nage Libre Series GFT 2021 NICE",MIGNON Clement,m,GFT 2021 NICE,"2021-02","50",Nage Libre,Series,22.89,0.6,0.97,1.5699999999999998,"11.06","0","4.21","22.89"
"12919106","50 Dos Series GFT 2021 NICE",MOLUH Mary Ambre,f,GFT 2021 NICE,"2021-02","50",Dos,Series,28.82,0.5,0.6,1.1,"13.51","0","6.79","28.82"
"12919107","50 Dos Series GFT 2021 NICE",CINI Mathilde,f,GFT 2021 NICE,"2021-02","50",Dos,Series,29.48,0.5,0.64,1.1400000000000001,"15.69","0","7.48","29.48"
"12919108","50 Dos Series GFT 2021 NICE",MAHIEU Pauline,f,GFT 2021 NICE,"2021-02","50",Dos,Series,29.21,0.5,0.56,1.06,"14.58","0","7.24","29.21"
"12919109","50 Dos Series GFT 2021 NICE",HENIQUE Melanie,f,GFT 2021 NICE,"2021-02","50",Dos,Series,28.84,0.5,0.67,1.17,"15.85","0","7.45","28.84"
"12919110","100 Brasse Series GFT 2021 NICE",SAINTON Marcus,m,GFT 2021 NICE,"2021-02","100",Brasse,Series,63.38,0.6,0.96,1.56,"13.62;58.83","0;50","6.41;34.49","29.45;63.38"
"12919111","100 Brasse Series GFT 2021 NICE",BUSSIERE Theo,m,GFT 2021 NICE,"2021-02","100",Brasse,Series,62.15,0.6,0.96,1.56,"12.71;60.85","0;50","5.99;35.84","29.44;62.15"
"12919112","100 Brasse Series GFT 2021 NICE",AITKACI Carl,m,GFT 2021 NICE,"2021-02","100",Brasse,Series,62.79,0.6,0.96,1.56,"13.79;60.31","0;50","6.25;35.37","29.44;62.79"
"12919113","100 Brasse Series GFT 2021 NICE",BIDARD Clement,m,GFT 2021 NICE,"2021-02","100",Brasse,Series,64.66,0.6,0.97,1.5699999999999998,"15.11;60.94","0;50","7.22;37.48","30.87;64.66"
"12919114","100 Brasse Series GFT 2021 NICE",KOUMA Sebastien,m,GFT 2021 NICE,"2021-02","100",Brasse,Series,64.59,0.6,0.9,1.5,"13.39;60.34","0;50","6.16;35.89","29.77;64.59"
"12919115","100 Brasse Series GFT 2021 NICE",VALOUR Julien,m,GFT 2021 NICE,"2021-02","100",Brasse,Series,64.81,0.6,0.92,1.52,"14.51;60.96","0;50","6.85;36.59","30.03;64.81"
"12919116","100 Brasse Series GFT 2021 NICE",DEVALUEZ Aureane,f,GFT 2021 NICE,"2021-02","100",Brasse,Series,72.43,0.6,0.85,1.45,"10.14;58.32","0;50","5.7;39.69","34.21;72.43"
"12919117","100 Brasse Series GFT 2021 NICE",DELMAS Justine,f,GFT 2021 NICE,"2021-02","100",Brasse,Series,70.17,0.6,0.78,1.38,"10.88;58.98","0;50","6.02;38.5","32.78;70.17"
"12919118","100 Brasse Series GFT 2021 NICE",DEBERGHES Fanny,f,GFT 2021 NICE,"2021-02","100",Brasse,Series,71.02,0.6,0.93,1.53,"11.87;59.72","0;50","6.48;39.66","33.33;71.02"
"12919119","100 Nage Libre Series GFT 2021 NICE",MARTIN Anouchka,f,GFT 2021 NICE,"2021-02","100",Nage Libre,Series,55.61,0.6,0.94,1.54,"10.21;55.99","0;50","4.6;29.53","26.65;55.61"
"12919120","100 Papillon Series GFT 2021 NICE",HUILLE Stanislas,m,GFT 2021 NICE,"2021-02","100",Papillon,Series,54.1,0.6,0.84,1.44,"14.58;63.12","0;50","5.53;32.42","25.51;54.1"
"12919121","100 Papillon Series GFT 2021 NICE",BEROL Julien,m,GFT 2021 NICE,"2021-02","100",Papillon,Series,54.63,0.6,0.93,1.53,"9.91;58.82","0;50","4.2;30.44","25.76;54.63"
"12919122","100 Papillon Series GFT 2021 NICE",SYOUD Jaouad,m,GFT 2021 NICE,"2021-02","100",Papillon,Series,54.19,0.6,0.92,1.52,"11.95;59.95","0;50","5.01;30.83","25.52;54.19"
"12919123","100 Papillon Series GFT 2021 NICE",GRANDJEAN Meven,m,GFT 2021 NICE,"2021-02","100",Papillon,Series,54.36,0.6,0.85,1.45,"13.29;60.78","0;50","5.45;31.11","25.27;54.36"
"12919124","100 Papillon Series GFT 2021 NICE",COMTE Serguei,m,GFT 2021 NICE,"2021-02","100",Papillon,Series,53.77,0.6,0.98,1.58,"13.23;60.45","0;50","5.22;30.61","25.13;53.77"
"12919125","200 4 Nages Series GFT 2021 NICE",TISSANDIE Camille,f,GFT 2021 NICE,"2021-02","200","4 Nages",Series,140.86,0.6,0.95,1.5499999999999998,"12.82;56.66;107.14;155.28","0;50;100;150","6.17;34;71.4;112.07","29.63;66.65;108.63;140.86"
"12919126","200 4 Nages Series GFT 2021 NICE",DUHAMEL Cyrielle,f,GFT 2021 NICE,"2021-02","200","4 Nages",Series,135.74,0.6,0.87,1.47,"11.56;58.47;108.47;155.66","0;50;100;150","5.78;34.65;70.15;107.06","29.42;64.04;103.56;135.74"
"12919127","200 4 Nages Series GFT 2021 NICE",LESAFFRE Fantine,f,GFT 2021 NICE,"2021-02","200","4 Nages",Series,135.16,0.6,0.92,1.52,"11.15;57.59;109.37;155.79","0;50;100;150","5.51;33.93;69.34;106.2","29.25;63.28;102.25;135.16"
"12919128","200 4 Nages Series GFT 2021 NICE",DAUBA Camille,f,GFT 2021 NICE,"2021-02","200","4 Nages",Series,135.28,0.6,0.87,1.47,"13.06;60.27;109.12;157.25","0;50;100;150","6.11;35.5;71.04;107.17","29.18;65.05;103.08;135.28"
"12919129","200 4 Nages Finale GFT 2021 NICE",DUHAMEL Cyrielle,f,GFT 2021 NICE,"2021-02","200","4 Nages",Finale,137.26,0.7,0.96,1.66,"11.51;57.51;108.42;155.7","0;50;100;150","5.8;34.21;71.22;109.06","29.5;65.33;105.39;137.26"
"12919130","200 4 Nages Finale GFT 2021 NICE",TISSANDIE Camille,f,GFT 2021 NICE,"2021-02","200","4 Nages",Finale,139.42,0.6,0.91,1.51,"12.82;57.38;107.23;155.16","0;50;100;150","6.12;34.07;70.07;110.22","29.6;65.71;107.1;139.42"
"12919131","400 4 Nages Series GFT 2021 NICE",TISSANDIE Camille,f,GFT 2021 NICE,"2021-02","400","4 Nages",Series,297.11,0.6,0.9,1.5,"11.35;55.97;106.06;155.77;207.16;257.36;305.27;354.49","0;50;100;150;200;250;300;350","5.66;35.02;71.18;110.04;149.74;192.99;233.38;266.57","31.03;67.11;107.17;145.11;187.95;230.07;264.47;297.11"
"12919132","400 4 Nages Finale GFT 2021 NICE",TISSANDIE Camille,f,GFT 2021 NICE,"2021-02","400","4 Nages",Finale,291.75,0.6,0.9,1.5,"11.24;56.1;105.71;155.65;207.18;257.53;305.12;354.47","0;50;100;150;200;250;300;350","5.47;33.88;68.51;107.22;146.71;189.41;229.04;261.64","29.84;64.82;104.42;142.26;184.49;225.84;259.62;291.75"
